USRID	RST
87543	0
87575	0
87584	0
87664	0
87682	0
87764	0
87769	0
87784	0
87810	0
87852	0
87952	0
87998	0
88003	0
88090	0
88115	0
88119	0
88122	0
88139	0
88207	0
88365	0
88391	0
88454	0
88532	0
88564	0
88578	0
88603	0
88617	0
88673	0
88712	0
88719	0
88924	0
88967	0
88971	0
89110	0
89119	0
89134	0
89165	0
89239	0
89255	0
89266	0
89270	0
89318	0
89350	0
89389	0
89395	0
89447	0
89609	0
89639	0
89651	0
89707	0
89760	0
89764	0
89870	0
89912	0
89944	0
89983	0
90060	0
90078	0
90103	0
90109	0
90115	0
90187	0
90192	0
90227	0
90288	0
90290	0
90307	0
90347	0
90393	0
90406	0
90417	0
90430	0
90443	0
90711	0
90843	0
90854	0
90943	0
90946	0
91022	0
91148	0
91167	0
91197	0
91314	0
91355	0
91401	0
91548	0
91566	0
91667	0
91787	0
91808	0
91821	0
91854	0
91878	0
91985	0
92024	0
92035	0
92064	0
92174	0
92310	0
92391	0
92478	0
92523	0
92559	0
92714	0
92745	0
92821	0
92835	0
92838	0
92885	0
92922	0
92957	0
93011	0
93031	0
93035	0
93044	0
93050	0
93052	0
93084	0
93128	0
93146	0
93149	0
93184	0
93253	0
93306	0
93409	0
93448	0
93601	0
93691	0
93773	0
93788	0
93815	0
93858	0
93915	0
93922	0
93983	0
93985	0
94009	0
94072	0
94113	0
94186	0
94205	0
94208	0
94242	0
94279	0
94327	0
94358	0
94379	0
94402	0
94452	0
94458	0
94555	0
94585	0
94611	0
94756	0
94834	0
94848	0
94892	0
94910	0
95133	0
95172	0
95207	0
95304	0
95329	0
95391	0
95421	0
95424	0
95446	0
95459	0
95473	0
95475	0
95517	0
95524	0
95579	0
95605	0
95682	0
95696	0
95747	0
95762	0
95805	0
95850	0
95880	0
95931	0
96095	0
96098	0
96190	0
96289	0
96321	0
96332	0
96387	0
96410	0
96440	0
96485	0
96550	0
96601	0
96618	0
96648	0
96665	0
96707	0
96793	0
96807	0
96836	0
96901	0
97027	0
97151	0
97165	0
97226	0
97257	0
97270	0
97333	0
97438	0
97618	0
97626	0
97680	0
97689	0
97735	0
97832	0
97978	0
97981	0
98014	0
98087	0
98136	0
98137	0
98145	0
98258	0
98340	0
98350	0
98366	0
98378	0
98434	0
98499	0
98513	0
98635	0
98645	0
98665	0
98767	0
98785	0
98803	0
98808	0
98830	0
98873	0
98882	0
98889	0
98893	0
99032	0
99037	0
99040	0
99119	0
99133	0
99187	0
99342	0
99359	0
99374	0
99377	0
99405	0
99470	0
99519	0
99523	0
99542	0
99612	0
99636	0
99667	0
99679	0
99751	0
99778	0
99783	0
99819	0
99859	0
99913	0
99918	0
99940	0
99956	0
99969	0
72	0
79	0
149	0
229	0
248	0
353	0
354	0
414	0
421	0
559	0
616	0
652	0
753	0
769	0
831	0
837	0
889	0
903	0
945	0
1006	0
1037	0
1106	0
1127	0
1152	0
1227	0
1239	0
1268	0
1279	0
1341	0
1366	0
1393	0
1446	0
1506	0
1529	0
1575	0
1681	0
1714	0
1750	0
1788	0
1889	0
1927	0
1967	0
1979	0
1986	0
2099	0
2231	0
2254	0
2255	0
2272	0
2278	0
2326	0
2363	0
2368	0
2479	0
2493	0
2531	0
2532	0
2557	0
2565	0
2628	0
2666	0
2705	0
2750	0
2816	0
2847	0
2875	0
2890	0
3028	0
3102	0
3120	0
3160	0
3247	0
3332	0
3344	0
3353	0
3495	0
3612	0
3659	0
3671	0
3844	0
3950	0
4032	0
4044	0
4093	0
4147	0
4157	0
4170	0
4173	0
4174	0
4213	0
4230	0
4245	0
4286	0
4287	0
4447	0
4471	0
4592	0
4605	0
4608	0
4876	0
4918	0
4951	0
4976	0
5137	0
5143	0
5185	0
5186	0
5194	0
5199	0
5272	0
5283	0
5378	0
5485	0
5592	0
5625	0
5645	0
5707	0
5730	0
5798	0
5805	0
5830	0
5837	0
5928	0
5932	0
5937	0
5980	0
6044	0
6064	0
6205	0
6245	0
6355	0
6408	0
6561	0
6588	0
6741	0
6749	0
6855	0
6921	0
6943	0
6956	0
7038	0
7126	0
7263	0
7272	0
7280	0
7314	0
7357	0
7387	0
7451	0
7480	0
7500	0
7530	0
7595	0
7632	0
7737	0
7781	0
7787	0
7850	0
7855	0
8055	0
8081	0
8107	0
8126	0
8145	0
8263	0
8351	0
8360	0
8425	0
8427	0
8447	0
8500	0
8551	0
8578	0
8732	0
8755	0
8839	0
9067	0
9070	0
9106	0
9195	0
9589	0
9645	0
9762	0
9813	0
9816	0
9832	0
9939	0
9995	0
10009	0
10018	0
10129	0
10218	0
10334	0
10376	0
10422	0
10441	0
10475	0
10519	0
10579	0
10593	0
10612	0
10677	0
10732	0
10859	0
10883	0
10906	0
10989	0
11001	0
11018	0
11149	0
11162	0
11164	0
11205	0
11232	0
11250	0
11343	0
11347	0
11429	0
11550	0
11710	0
11795	0
11798	0
11825	0
11833	0
11983	0
11997	0
12031	0
12060	0
12131	0
12163	0
12240	0
12271	0
12344	0
12438	0
12459	0
12502	0
12511	0
12539	0
12547	0
12549	0
12572	0
12592	0
12628	0
12671	0
12687	0
12689	0
12798	0
12829	0
12890	0
12981	0
13000	0
13027	0
13047	0
13104	0
13135	0
13159	0
13246	0
13270	0
13391	0
13475	0
13485	0
13504	0
13524	0
13555	0
13743	0
13754	0
13769	0
13798	0
13811	0
13813	0
13851	0
13872	0
13875	0
13885	0
13897	0
13905	0
13938	0
13941	0
13965	0
14061	0
14138	0
14208	0
14335	0
14390	0
14433	0
14444	0
14488	0
14518	0
14681	0
14713	0
14777	0
14879	0
14954	0
14979	0
15001	0
15081	0
15122	0
15162	0
15165	0
15172	0
15278	0
15297	0
15391	0
15745	0
15771	0
15918	0
15921	0
15938	0
15967	0
16033	0
16054	0
16101	0
16108	0
16126	0
16166	0
16169	0
16189	0
16209	0
16218	0
16235	0
16311	0
16387	0
16488	0
16498	0
16517	0
16660	0
16676	0
16778	0
16847	0
16900	0
16917	0
16962	0
17000	0
17003	0
17039	0
17066	0
17068	0
17217	0
17293	0
17357	0
17417	0
17449	0
17558	0
17618	0
17696	0
17837	0
17859	0
17877	0
17966	0
18041	0
18076	0
18138	0
18166	0
18178	0
18234	0
18257	0
18313	0
18317	0
18390	0
18729	0
18829	0
18867	0
18900	0
19065	0
19080	0
19126	0
19135	0
19150	0
19248	0
19277	0
19292	0
19339	0
19399	0
19420	0
19624	0
19739	0
19813	0
19853	0
19869	0
19905	0
19978	0
20051	0
20067	0
20140	0
20169	0
20284	0
20357	0
20358	0
20413	0
20440	0
20442	0
20474	0
20553	0
20568	0
20633	0
20635	0
20682	0
20688	0
20708	0
20795	0
20821	0
20826	0
20864	0
20993	0
20994	0
21031	0
21085	0
21153	0
21158	0
21226	0
21260	0
21387	0
21434	0
21447	0
21465	0
21503	0
21546	0
21567	0
21611	0
21780	0
21796	0
21901	0
21912	0
21959	0
21973	0
21990	0
22020	0
22055	0
22125	0
22185	0
22186	0
22196	0
22244	0
22271	0
22300	0
22380	0
22478	0
22488	0
22699	0
22805	0
22877	0
22975	0
23027	0
23091	0
23125	0
23208	0
23231	0
23363	0
23386	0
23521	0
23571	0
23637	0
23708	0
23787	0
23829	0
23845	0
23975	0
24078	0
24094	0
24128	0
24137	0
24195	0
24199	0
24261	0
24346	0
24373	0
24436	0
24500	0
24508	0
24631	0
24672	0
24712	0
24876	0
24949	0
24976	0
25022	0
25070	0
25143	0
25178	0
25207	0
25208	0
25237	0
25311	0
25331	0
25355	0
25406	0
25407	0
25523	0
25534	0
25552	0
25574	0
25584	0
25591	0
25630	0
25666	0
25701	0
25750	0
25813	0
25879	0
25959	0
26003	0
26033	0
26035	0
26143	0
26293	0
26317	0
26348	0
26370	0
26399	0
26436	0
26443	0
26456	0
26630	0
26641	0
26761	0
26780	0
26823	0
26866	0
26938	0
26984	0
27068	0
27132	0
27136	0
27202	0
27236	0
27260	0
27325	0
27330	0
27419	0
27508	0
27509	0
27535	0
27638	0
27644	0
27647	0
27722	0
27759	0
27789	0
27802	0
27914	0
27938	0
28017	0
28079	0
28123	0
28215	0
28284	0
28307	0
28354	0
28403	0
28577	0
28729	0
28730	0
28792	0
28845	0
28887	0
28985	0
29030	0
29088	0
29194	0
29231	0
29273	0
29277	0
29278	0
29351	0
29356	0
29357	0
29458	0
29532	0
29589	0
29618	0
29689	0
29722	0
29952	0
29954	0
29959	0
30231	0
30234	0
30286	0
30483	0
30492	0
30504	0
30576	0
30579	0
30589	0
30651	0
30729	0
30816	0
30854	0
30880	0
30912	0
30992	0
31004	0
31113	0
31118	0
31197	0
31200	0
31249	0
31277	0
31279	0
31282	0
31318	0
31335	0
31356	0
31447	0
31626	0
31637	0
31683	0
31694	0
31840	0
32029	0
32050	0
32062	0
32091	0
32260	0
32296	0
32422	0
32462	0
32494	0
32503	0
32517	0
32526	0
32535	0
32560	0
32578	0
32598	0
32600	0
32644	0
32680	0
32686	0
32695	0
32709	0
32770	0
32781	0
32878	0
32918	0
32957	0
32974	0
33083	0
33104	0
33112	0
33215	0
33239	0
33264	0
33324	0
33400	0
33471	0
33487	0
33508	0
33517	0
33532	0
33550	0
33610	0
33623	0
33632	0
33634	0
33679	0
33745	0
33751	0
33811	0
33915	0
33976	0
33978	0
33979	0
33981	0
34168	0
34288	0
34302	0
34320	0
34548	0
34560	0
34625	0
34681	0
34782	0
34820	0
34867	0
34903	0
35009	0
35063	0
35313	0
35342	0
35358	0
35372	0
35391	0
35411	0
35505	0
35583	0
35655	0
35669	0
35676	0
35700	0
35764	0
35768	0
35840	0
35842	0
35880	0
35972	0
36042	0
36146	0
36192	0
36195	0
36282	0
36323	0
36387	0
36560	0
36590	0
36653	0
36692	0
36699	0
36737	0
36803	0
36920	0
36945	0
36947	0
37041	0
37134	0
37141	0
37237	0
37279	0
37307	0
37349	0
37479	0
37552	0
37616	0
37631	0
37727	0
37869	0
37927	0
37948	0
37963	0
37975	0
37999	0
38055	0
38094	0
38109	0
38116	0
38125	0
38133	0
38146	0
38163	0
38174	0
38249	0
38284	0
38313	0
38376	0
38390	0
38393	0
38459	0
38510	0
38538	0
38622	0
38670	0
38680	0
38745	0
38749	0
38782	0
38797	0
38843	0
38958	0
38960	0
38963	0
38978	0
38983	0
39187	0
39242	0
39265	0
39267	0
39372	0
39386	0
39539	0
39631	0
39641	0
39693	0
39698	0
39704	0
39778	0
39793	0
39798	0
39803	0
39814	0
39819	0
39860	0
39937	0
39949	0
39968	0
40000	0
40042	0
40048	0
40057	0
40186	0
40275	0
40403	0
40435	0
40586	0
40672	0
40722	0
40732	0
40739	0
40805	0
40810	0
40956	0
40992	0
41145	0
41195	0
41196	0
41205	0
41206	0
41259	0
41268	0
41345	0
41392	0
41394	0
41395	0
41407	0
41419	0
41507	0
41599	0
41624	0
41627	0
41768	0
41775	0
41835	0
41866	0
41935	0
41939	0
41949	0
42055	0
42202	0
42412	0
42465	0
42469	0
42517	0
42546	0
42551	0
42557	0
42564	0
42604	0
42672	0
42692	0
42721	0
42730	0
42732	0
42752	0
42763	0
42884	0
42894	0
42900	0
42928	0
42960	0
42974	0
43050	0
43362	0
43551	0
43609	0
43658	0
43713	0
43975	0
43991	0
44046	0
44066	0
44207	0
44278	0
44286	0
44334	0
44344	0
44397	0
44465	0
44554	0
44676	0
44695	0
44697	0
44737	0
44761	0
44786	0
44799	0
44803	0
44820	0
44824	0
44964	0
45057	0
45099	0
45127	0
45145	0
45154	0
45261	0
45273	0
45290	0
45357	0
45423	0
45494	0
45538	0
45557	0
45566	0
45685	0
45814	0
45822	0
45823	0
45828	0
45949	0
46010	0
46157	0
46174	0
46217	0
46218	0
46253	0
46264	0
46274	0
46293	0
46461	0
46507	0
46516	0
46526	0
46580	0
46596	0
46673	0
46708	0
46759	0
46789	0
46803	0
46809	0
46839	0
46845	0
46916	0
47061	0
47155	0
47165	0
47183	0
47277	0
47309	0
47377	0
47398	0
47464	0
47566	0
47618	0
47688	0
47762	0
47803	0
47809	0
47910	0
47921	0
47972	0
48024	0
48041	0
48046	0
48052	0
48133	0
48174	0
48248	0
48298	0
48301	0
48307	0
48315	0
48394	0
48464	0
48537	0
48543	0
48647	0
48650	0
48654	0
48660	0
48722	0
48748	0
48761	0
48783	0
48789	0
48978	0
49075	0
49102	0
49227	0
49298	0
49319	0
49339	0
49382	0
49394	0
49423	0
49434	0
49441	0
49487	0
49572	0
49576	0
49638	0
49653	0
49729	0
49737	0
49877	0
49942	0
49980	0
50054	0
50094	0
50105	0
50298	0
50305	0
50351	0
50389	0
50393	0
50438	0
50455	0
50462	0
50480	0
50494	0
50541	0
50630	0
50638	0
50657	0
50710	0
50776	0
50841	0
50884	0
50891	0
50900	0
50941	0
50960	0
51067	0
51109	0
51182	0
51213	0
51227	0
51307	0
51495	0
51640	0
51664	0
51700	0
51723	0
51725	0
51762	0
52037	0
52096	0
52133	0
52215	0
52232	0
52233	0
52298	0
52308	0
52437	0
52445	0
52548	0
52571	0
52595	0
52670	0
52802	0
52832	0
52864	0
52892	0
52959	0
52994	0
53029	0
53218	0
53323	0
53475	0
53667	0
53755	0
53770	0
53805	0
53825	0
53865	0
53983	0
54075	0
54185	0
54222	0
54293	0
54496	0
54520	0
54523	0
54533	0
54644	0
54704	0
54737	0
54740	0
54748	0
54755	0
54776	0
54786	0
54857	0
54905	0
54920	0
54932	0
54951	0
55047	0
55053	0
55140	0
55155	0
55157	0
55234	0
55377	0
55380	0
55400	0
55563	0
55583	0
55627	0
55630	0
55689	0
55730	0
55752	0
55783	0
55991	0
56016	0
56028	0
56064	0
56184	0
56287	0
56300	0
56377	0
56382	0
56420	0
56428	0
56478	0
56525	0
56533	0
56634	0
56642	0
56697	0
56762	0
56797	0
56820	0
56827	0
56914	0
57009	0
57065	0
57090	0
57117	0
57135	0
57232	0
57297	0
57302	0
57356	0
57395	0
57406	0
57433	0
57439	0
57494	0
57560	0
57606	0
57627	0
57670	0
57672	0
57684	0
57699	0
57732	0
57737	0
57822	0
57910	0
57962	0
58006	0
58023	0
58072	0
58094	0
58096	0
58111	0
58125	0
58210	0
58266	0
58276	0
58427	0
58451	0
58457	0
58463	0
58579	0
58595	0
58596	0
58600	0
58634	0
58657	0
58672	0
58691	0
58797	0
58848	0
58855	0
58900	0
58996	0
59019	0
59038	0
59087	0
59125	0
59132	0
59144	0
59148	0
59205	0
59214	0
59258	0
59265	0
59389	0
59464	0
59541	0
59564	0
59576	0
59688	0
59716	0
59742	0
59811	0
59815	0
59837	0
59942	0
59976	0
60060	0
60147	0
60190	0
60266	0
60327	0
60368	0
60421	0
60442	0
60489	0
60566	0
60651	0
60721	0
60813	0
60852	0
60922	0
60941	0
61010	0
61074	0
61136	0
61185	0
61206	0
61367	0
61444	0
61498	0
61539	0
61558	0
61579	0
61646	0
61668	0
61683	0
61705	0
61910	0
61986	0
62037	0
62043	0
62077	0
62087	0
62089	0
62161	0
62177	0
62182	0
62290	0
62301	0
62385	0
62392	0
62443	0
62512	0
62558	0
62672	0
62896	0
62961	0
62962	0
62972	0
62974	0
62985	0
63016	0
63180	0
63218	0
63270	0
63364	0
63489	0
63526	0
63573	0
63596	0
63612	0
63689	0
63722	0
63763	0
63787	0
63855	0
63890	0
64146	0
64168	0
64170	0
64265	0
64274	0
64406	0
64426	0
64460	0
64465	0
64481	0
64493	0
64508	0
64542	0
64598	0
64614	0
64630	0
64649	0
64724	0
64821	0
64849	0
64865	0
64880	0
65009	0
65028	0
65045	0
65073	0
65095	0
65123	0
65171	0
65189	0
65193	0
65223	0
65250	0
65362	0
65374	0
65413	0
65453	0
65456	0
65467	0
65545	0
65636	0
65657	0
65953	0
65956	0
65994	0
66050	0
66080	0
66087	0
66096	0
66231	0
66305	0
66316	0
66348	0
66388	0
66443	0
66485	0
66499	0
66545	0
66752	0
66828	0
66911	0
66985	0
67090	0
67142	0
67157	0
67162	0
67201	0
67288	0
67291	0
67337	0
67349	0
67358	0
67471	0
67483	0
67560	0
67573	0
67609	0
67610	0
67619	0
67633	0
67675	0
67720	0
67797	0
67812	0
67815	0
67960	0
67977	0
68066	0
68189	0
68204	0
68238	0
68313	0
68336	0
68410	0
68542	0
68549	0
68573	0
68601	0
68608	0
68629	0
68719	0
68733	0
68758	0
68843	0
68844	0
68970	0
69010	0
69020	0
69030	0
69032	0
69039	0
69046	0
69049	0
69194	0
69202	0
69300	0
69412	0
69444	0
69573	0
69604	0
69770	0
69869	0
69950	0
69981	0
70282	0
70310	0
70373	0
70443	0
70450	0
70508	0
70511	0
70538	0
70554	0
70585	0
70758	0
70770	0
70779	0
70821	0
70857	0
70875	0
70989	0
70990	0
71029	0
71101	0
71131	0
71197	0
71206	0
71232	0
71245	0
71367	0
71378	0
71493	0
71558	0
71631	0
71649	0
71674	0
71675	0
71704	0
71730	0
71786	0
71809	0
71828	0
71829	0
71844	0
71931	0
72023	0
72024	0
72093	0
72117	0
72130	0
72147	0
72173	0
72195	0
72213	0
72263	0
72286	0
72298	0
72348	0
72363	0
72447	0
72468	0
72691	0
72722	0
72745	0
72776	0
72814	0
72822	0
72853	0
72879	0
72987	0
73032	0
73084	0
73086	0
73240	0
73264	0
73298	0
73316	0
73378	0
73387	0
73405	0
73449	0
73461	0
73506	0
73510	0
73550	0
73568	0
73572	0
73604	0
73650	0
73683	0
73689	0
73887	0
73954	0
73991	0
74184	0
74207	0
74216	0
74285	0
74287	0
74292	0
74324	0
74334	0
74352	0
74392	0
74407	0
74454	0
74535	0
74618	0
74775	0
74809	0
74835	0
74860	0
74863	0
75002	0
75029	0
75044	0
75062	0
75082	0
75169	0
75201	0
75226	0
75256	0
75351	0
75353	0
75435	0
75483	0
75489	0
75602	0
75617	0
75628	0
75637	0
75688	0
75740	0
75748	0
75769	0
75773	0
75913	0
75924	0
75936	0
75942	0
75972	0
75988	0
76052	0
76056	0
76067	0
76097	0
76169	0
76203	0
76272	0
76360	0
76387	0
76577	0
76598	0
76609	0
76705	0
76721	0
76722	0
76769	0
76866	0
76919	0
76927	0
76985	0
77089	0
77139	0
77147	0
77179	0
77195	0
77238	0
77257	0
77399	0
77501	0
77545	0
77579	0
77626	0
77669	0
77683	0
77734	0
77741	0
77788	0
77805	0
77974	0
78024	0
78132	0
78139	0
78143	0
78336	0
78361	0
78411	0
78429	0
78443	0
78489	0
78501	0
78530	0
78558	0
78575	0
78745	0
78804	0
78823	0
78877	0
78900	0
78956	0
78975	0
79013	0
79019	0
79025	0
79078	0
79145	0
79159	0
79254	0
79366	0
79555	0
79563	0
79599	0
79621	0
79682	0
79746	0
79808	0
79810	0
79907	0
79962	0
80004	0
80130	0
80202	0
80233	0
80241	0
80281	0
80300	0
80362	0
80368	0
80423	0
80502	0
80518	0
80524	0
80540	0
80581	0
80610	0
80714	0
80735	0
80746	0
80843	0
80903	0
80942	0
81004	0
81028	0
81100	0
81187	0
81201	0
81306	0
81325	0
81403	0
81428	0
81442	0
81500	0
81573	0
81606	0
81788	0
81828	0
81867	0
82006	0
82007	0
82061	0
82158	0
82198	0
82234	0
82271	0
82399	0
82413	0
82420	0
82423	0
82510	0
82557	0
82633	0
82690	0
82720	0
82751	0
82818	0
82834	0
82853	0
82961	0
82970	0
82972	0
83114	0
83152	0
83289	0
83380	0
83404	0
83436	0
83492	0
83579	0
83711	0
83722	0
83811	0
83821	0
83829	0
83879	0
83952	0
83969	0
84028	0
84069	0
84113	0
84145	0
84150	0
84160	0
84163	0
84204	0
84314	0
84449	0
84471	0
84493	0
84494	0
84523	0
84541	0
84554	0
84747	0
84761	0
84811	0
84846	0
84876	0
84892	0
84912	0
84930	0
85101	0
85130	0
85187	0
85270	0
85333	0
85372	0
85380	0
85409	0
85430	0
85433	0
85493	0
85570	0
85587	0
85751	0
85790	0
85797	0
85800	0
85833	0
85843	0
85901	0
85951	0
86003	0
86018	0
86055	0
86115	0
86134	0
86156	0
86183	0
86185	0
86226	0
86271	0
86355	0
86364	0
86381	0
86410	0
86461	0
86492	0
86537	0
86546	0
86749	0
86765	0
86804	0
86846	0
86890	0
86944	0
86948	0
86963	0
87077	0
87127	0
87152	0
87211	0
87246	0
87287	0
87364	0
87419	0
87427	0
87432	0
87473	0
87497	0
87557	0
87561	0
87640	0
87647	0
87775	0
87779	0
87823	0
87824	0
87925	0
87977	0
88053	0
88078	0
88093	0
88126	0
88151	0
88154	0
88182	0
88332	0
88339	0
88418	0
88423	0
88436	0
88479	0
88537	0
88549	0
88644	0
88656	0
88693	0
88710	0
88790	0
88796	0
88839	0
88851	0
88891	0
88902	0
88949	0
88957	0
89082	0
89186	0
89214	0
89252	0
89343	0
89374	0
89386	0
89388	0
89413	0
89570	0
89682	0
89732	0
89785	0
89824	0
89836	0
89895	0
89938	0
90002	0
90026	0
90081	0
90119	0
90200	0
90229	0
90247	0
90280	0
90312	0
90350	0
90466	0
90644	0
90730	0
90781	0
90814	0
90837	0
90867	0
90910	0
91017	0
91069	0
91096	0
91180	0
91182	0
91199	0
91267	0
91270	0
91274	0
91299	0
91327	0
91353	0
91380	0
91437	0
91439	0
91464	0
91490	0
91575	0
91593	0
91630	0
91681	0
91701	0
91709	0
91737	0
91747	0
91798	0
91814	0
91863	0
91925	0
91945	0
91956	0
92026	0
92058	0
92077	0
92150	0
92172	0
92173	0
92225	0
92227	0
92370	0
92387	0
92406	0
92414	0
92512	0
92622	0
92677	0
92694	0
92798	0
92880	0
92904	0
92923	0
92941	0
93059	0
93092	0
93098	0
93117	0
93136	0
93143	0
93213	0
93239	0
93242	0
93340	0
93632	0
93674	0
93695	0
93718	0
93794	0
93862	0
93876	0
93929	0
93934	0
93936	0
94006	0
94035	0
94103	0
94129	0
94187	0
94286	0
94292	0
94331	0
94436	0
94460	0
94467	0
94569	0
94589	0
94624	0
94775	0
94778	0
94779	0
94805	0
94830	0
94833	0
94860	0
94864	0
94965	0
95131	0
95138	0
95170	0
95294	0
95309	0
95315	0
95324	0
95326	0
95442	0
95467	0
95491	0
95560	0
95573	0
95586	0
95672	0
95710	0
95754	0
95788	0
95793	0
95831	0
95864	0
95966	0
95986	0
96012	0
96019	0
96059	0
96073	0
96156	0
96158	0
96176	0
96178	0
96183	0
96184	0
96188	0
96226	0
96397	0
96401	0
96436	0
96453	0
96476	0
96482	0
96571	0
96575	0
96582	0
96659	0
96673	0
96811	0
96818	0
96897	0
96909	0
96960	0
96994	0
97060	0
97134	0
97153	0
97186	0
97211	0
97244	0
97315	0
97319	0
97343	0
97355	0
97420	0
97536	0
97566	0
97630	0
97650	0
97757	0
97764	0
97873	0
97879	0
97919	0
97920	0
97969	0
98005	0
98022	0
98058	0
98144	0
98155	0
98213	0
98237	0
98249	0
98397	0
98458	0
98472	0
98476	0
98491	0
98641	0
98643	0
98658	0
98693	0
98820	0
98821	0
98822	0
98832	0
98852	0
98880	0
98920	0
98936	0
99001	0
99017	0
99111	0
99141	0
99240	0
99273	0
99314	0
99420	0
99432	0
99466	0
99467	0
99492	0
99512	0
99576	0
99603	0
99646	0
99681	0
99721	0
99753	0
99764	0
99837	0
99862	0
99879	0
99907	0
40	0
113	0
148	0
177	0
276	0
285	0
294	0
347	0
508	0
678	0
695	0
708	0
731	0
742	0
776	0
782	0
795	0
844	0
845	0
937	0
960	0
968	0
1060	0
1114	0
1128	0
1284	0
1318	0
1362	0
1435	0
1608	0
1732	0
1757	0
1860	0
1926	0
1933	0
1964	0
1987	0
2066	0
2069	0
2081	0
2090	0
2151	0
2171	0
2199	0
2293	0
2356	0
2380	0
2409	0
2418	0
2443	0
2489	0
2544	0
2644	0
2645	0
2663	0
2715	0
2788	0
2835	0
2912	0
2921	0
2988	0
2999	0
3053	0
3118	0
3158	0
3229	0
3315	0
3363	0
3366	0
3403	0
3487	0
3516	0
3748	0
3852	0
3868	0
3895	0
3928	0
3986	0
4037	0
4185	0
4212	0
4231	0
4266	0
4293	0
4302	0
4431	0
4503	0
4535	0
4571	0
4602	0
4652	0
4692	0
4703	0
4746	0
4773	0
4776	0
4814	0
4821	0
4845	0
4867	0
4924	0
4933	0
5009	0
5032	0
5078	0
5152	0
5164	0
5217	0
5280	0
5287	0
5355	0
5439	0
5488	0
5515	0
5533	0
5534	0
5573	0
5609	0
5649	0
5657	0
5676	0
5684	0
5693	0
5733	0
5752	0
5844	0
5864	0
5872	0
5874	0
5894	0
5953	0
5990	0
6030	0
6053	0
6095	0
6135	0
6178	0
6191	0
6265	0
6269	0
6397	0
6420	0
6422	0
6431	0
6460	0
6521	0
6618	0
6637	0
6719	0
6841	0
6881	0
6890	0
6929	0
6992	0
7008	0
7077	0
7111	0
7144	0
7153	0
7200	0
7215	0
7230	0
7231	0
7299	0
7396	0
7429	0
7434	0
7543	0
7559	0
7586	0
7592	0
7650	0
7680	0
7684	0
7813	0
7868	0
7897	0
7913	0
7927	0
7950	0
8028	0
8089	0
8090	0
8291	0
8324	0
8326	0
8366	0
8528	0
8535	0
8559	0
8565	0
8587	0
8609	0
8651	0
8653	0
8668	0
8800	0
8840	0
8871	0
8875	0
9053	0
9081	0
9190	0
9198	0
9218	0
9245	0
9252	0
9283	0
9338	0
9348	0
9492	0
9499	0
9519	0
9588	0
9599	0
9670	0
9684	0
9685	0
9720	0
9827	0
9858	0
9934	0
9943	0
9950	0
9983	0
10030	0
10046	0
10055	0
10059	0
10073	0
10134	0
10137	0
10148	0
10168	0
10191	0
10225	0
10289	0
10380	0
10564	0
10591	0
10613	0
10627	0
10656	0
10743	0
10767	0
10789	0
10805	0
10846	0
10865	0
11064	0
11070	0
11102	0
11130	0
11313	0
11338	0
11447	0
11469	0
11501	0
11542	0
11621	0
11657	0
11707	0
11740	0
11751	0
11870	0
12118	0
12130	0
12166	0
12169	0
12196	0
12219	0
12259	0
12298	0
12328	0
12392	0
12448	0
12499	0
12613	0
12699	0
12730	0
12768	0
12782	0
12785	0
12873	0
12884	0
12927	0
12966	0
13089	0
13106	0
13122	0
13161	0
13259	0
13326	0
13467	0
13473	0
13500	0
13501	0
13505	0
13534	0
13568	0
13570	0
13748	0
13783	0
13863	0
13920	0
13927	0
13975	0
13999	0
14016	0
14042	0
14098	0
14158	0
14209	0
14226	0
14236	0
14271	0
14309	0
14354	0
14416	0
14576	0
14580	0
14602	0
14702	0
14715	0
15086	0
15113	0
15188	0
15198	0
15258	0
15279	0
15332	0
15358	0
15418	0
15425	0
15427	0
15439	0
15522	0
15531	0
15542	0
15556	0
15699	0
15703	0
15727	0
15760	0
15773	0
15774	0
15775	0
15850	0
15858	0
15866	0
15872	0
15966	0
16052	0
16086	0
16182	0
16232	0
16281	0
16452	0
16486	0
16504	0
16537	0
16575	0
16622	0
16633	0
16696	0
16764	0
16772	0
16874	0
16879	0
16918	0
16937	0
16951	0
16978	0
17047	0
17122	0
17299	0
17503	0
17508	0
17518	0
17564	0
17576	0
17583	0
17667	0
17769	0
17970	0
18015	0
18038	0
18055	0
18149	0
18241	0
18339	0
18434	0
18520	0
18531	0
18635	0
18650	0
18700	0
18749	0
18841	0
18875	0
18876	0
18914	0
18960	0
18985	0
19070	0
19073	0
19074	0
19111	0
19165	0
19290	0
19317	0
19334	0
19346	0
19360	0
19431	0
19434	0
19453	0
19494	0
19580	0
19605	0
19632	0
19643	0
19677	0
19730	0
19749	0
20094	0
20124	0
20210	0
20281	0
20292	0
20306	0
20355	0
20393	0
20465	0
20528	0
20533	0
20582	0
20733	0
20781	0
20892	0
20905	0
20931	0
20938	0
21001	0
21053	0
21061	0
21076	0
21077	0
21130	0
21229	0
21248	0
21250	0
21415	0
21443	0
21444	0
21535	0
21556	0
21565	0
21645	0
21686	0
21735	0
21763	0
21781	0
21874	0
22043	0
22056	0
22142	0
22205	0
22221	0
22311	0
22464	0
22503	0
22524	0
22538	0
22542	0
22581	0
22592	0
22629	0
22636	0
22654	0
22682	0
